PERMNO,QNO,MOM_RANK,FRET1
21371,30.0,3,-0.1649673915400424
21371,31.0,3,-0.3828982755626253
21371,32.0,1,0.4607060642972
21371,33.0,3,0.1141932810306385
21371,34.0,3,0.1331594551116799
21371,35.0,8,-0.083380447780038
21371,36.0,8,0.1858468191852542
21371,37.0,7,0.2088306131638455
21371,38.0,8,0.1247313683442812
21371,39.0,7,0.1732062582909954
21371,40.0,9,-0.1216319012707806
21371,41.0,8,0.256744717826628
21371,42.0,8,-0.0731479268838
21371,43.0,8,0.338499573083225
21371,44.0,9,0.3278495520456026
21371,45.0,9,0.0533806626184376
21371,46.0,9,0.2648841685773435
21371,47.0,8,-0.192593087340821
21371,48.0,5,0.0088521538051717
21371,49.0,3,-0.0237397519552345
21371,50.0,3,-0.0326667727563295
21371,51.0,1,0.0439650213675577
21371,52.0,2,-0.0157029788949062
21371,53.0,2,-0.041175944662
21371,54.0,1,0.2903515557831186
21371,55.0,4,0.2933334806272385
21371,56.0,7,-0.0315791295855979
21371,57.0,8,0.066613767877816
21371,58.0,9,0.0690056038302759
21371,59.0,8,0.108179037432613
21371,60.0,7,0.027600874087764
21371,61.0,7,-0.0072438948768006
21371,62.0,5,0.1725917583449676
21371,63.0,6,-0.0107455040837622
21371,64.0,3,0.1740636506133448
21371,65.0,5,0.1230348729860768
21371,66.0,7,0.1459966919663213
21371,67.0,8,0.0579427964945773
21371,68.0,8,-0.066093826733692
21371,69.0,6,0.0533334497008302
21371,70.0,4,0.2406104960765454
21371,71.0,4,0.0584508178155773
21371,72.0,4,0.1742762465392413
21371,73.0,6,0.063416489720373
21371,74.0,8,0.1017337021955837
21371,75.0,9,0.1026634256956933
21371,76.0,8,-0.1298187604005277
21371,77.0,7,-0.0280305674807499
21371,78.0,6,-0.1497080470482968
21371,79.0,1,-0.1211013497610468
21371,80.0,1,-0.041252804345231
21371,81.0,1,0.6137335552257959
21371,82.0,6,0.1921280856507676
21371,83.0,7,0.1300344825938972
21397,4.0,3,0.2089800800239751
21397,5.0,3,-0.0813683044627496
21397,6.0,2,-0.2501885411406944
21397,7.0,2,0.0317950455987172
21397,8.0,2,-0.1711401508394329
21397,9.0,1,-0.2281246634068456
21397,10.0,0,0.3346936640000002
21397,11.0,2,0.4676923210265689
21397,12.0,4,0.0463157686287047
21397,13.0,5,0.0292940942784616
21397,14.0,6,-0.0206896645567535
21397,15.0,4,0.1707070017533298
21397,16.0,4,-0.1047621273142767
21397,17.0,4,-0.2436883974778632
21397,18.0,3,-0.007741707194545
21397,19.0,2,0.1686271871422129
21397,20.0,2,-0.0685389811329375
21397,21.0,1,0.1260598948565283
21397,22.0,4,-0.0970805698125898
21397,23.0,4,0.2050601599259323
21397,24.0,2,0.1710550908368289
21397,25.0,5,-0.1463786810797932
21397,26.0,2,0.05604077791585
21397,27.0,4,0.1934290805662142
21397,28.0,6,0.326341134847451
21397,29.0,7,-0.1006775113615332
21397,30.0,8,0.1670099122975012
21397,31.0,8,-0.1786981069932526
21397,32.0,7,-0.0231884371583659
21397,33.0,3,0.0858210665450351
21397,34.0,6,-0.0761241714837276
21397,35.0,3,-0.0226416649324799
21397,36.0,1,-0.0381325420019575
21397,37.0,2,0.0946931472178229
21397,38.0,2,0.0195482634202501
21397,39.0,2,-0.0401495433562167
21397,40.0,3,-0.1281250060839063
21397,41.0,3,0.1140269160794205
21397,42.0,3,-0.1508205566397645
21397,43.0,5,0.0107315676268913
21397,44.0,4,0.0184161706973009
21397,45.0,3,0.0932700092799998
21397,46.0,3,-0.1083696669762654
21397,47.0,1,-0.0475251247471797
21397,48.0,1,0.1479164266025001
21397,49.0,3,0.0018175127995674
21397,50.0,2,-0.0800000542597649
21397,51.0,3,0.140593871312896
21397,52.0,5,0.0713045955640734
21397,53.0,4,0.0991866561425851
21397,54.0,4,-0.1022218823741238
21397,55.0,4,0.1049588938833192
21397,56.0,4,-0.12958843196
21397,57.0,3,0.135344086903085
21397,58.0,3,0.1802283954835106
21397,59.0,7,-0.0567737032107077
21397,60.0,6,0.1863012178975711
21397,61.0,8,0.2063576080706406
21397,62.0,8,0.0345331440054563
21397,63.0,6,-0.2194897459918259
21397,64.0,3,0.07857153910235
21397,65.0,2,-0.076242922195073
21397,66.0,0,0.0999991664328454
21397,67.0,1,-0.0561301923261671
21397,68.0,3,0.0531791372188299
21397,69.0,3,0.2153846384780802
21397,70.0,6,0.1038462808784843
21397,71.0,4,-0.2555901519915049
21397,72.0,2,0.1997243150011811
21397,73.0,2,-0.0934410359055536
21397,74.0,2,-0.3623887988893343
21397,75.0,1,0.2950098852455827
21397,76.0,4,0.0151236325110684
21397,77.0,4,0.1671232957121837
21397,78.0,5,0.0741515562778001
21397,79.0,7,0.207542548350222
21397,80.0,7,-0.1378405361085652
21397,81.0,6,
21398,21.0,9,0.1547619224923746
21398,22.0,6,0.2164948198750038
21398,23.0,8,-0.4745766723411578
21398,24.0,0,-0.0645160641889932
21398,25.0,0,-0.0344827931035
21427,19.0,3,-0.0425534592969999
21427,20.0,3,-0.0222228605200001
21450,4.0,7,-0.2652601688960501
21450,5.0,2,-0.0641068293915534
21450,6.0,1,-0.2006765471556095
21450,7.0,1,0.0996374716414882
21450,8.0,0,-0.2027880017783238
21450,9.0,1,-0.0137419109046807
21450,10.0,2,0.1016374746913337
21450,11.0,2,0.0675356392331858
21450,12.0,1,0.1983472932661558
21450,13.0,3,0.2222070758450001
21450,14.0,4,0.0312562689385049
21450,15.0,4,-0.1211201748204371
21450,16.0,5,0.0364843394713327
21450,17.0,5,-0.0327878273253422
21450,18.0,5,0.0776605396785055
21450,19.0,4,-0.0794229588489202
21450,20.0,4,0.1425495153453124
21450,21.0,4,0.0065685390022252
21450,22.0,3,-0.0064402643304638
21450,23.0,3,0.1017233785091813
21450,24.0,4,-0.1001078272014626
21450,25.0,1,0.0353348517235185
21450,26.0,1,0.0762153756528682
21450,27.0,3,0.045842798251021
21450,28.0,3,0.4407709985638282
21450,29.0,9,
21485,4.0,1,0.266314638817015
21485,5.0,2,0.1322185152660362
21485,6.0,5,-0.131598242612
21485,7.0,7,-0.0620682197138277
21485,8.0,6,0.1138891272952347
21485,9.0,6,-0.0476987694539928
21485,10.0,4,0.0336283733815514
21485,11.0,3,0.6275856313897323
21485,12.0,8,0.0361704182608551
21485,13.0,5,0.0608243522627349
21485,14.0,5,-0.283902486378203
21485,15.0,1,0.2315072688649391
21485,16.0,1,-0.1547476994293084
21485,17.0,1,-0.014617046984191
21485,18.0,2,0.0291528964745002
21485,19.0,6,0.0854298354896274
21485,20.0,3,0.0147236093659999
21485,21.0,4,0.3215811491010292
21485,22.0,6,-0.1066978202334005
21485,23.0,6,-0.0394805942373603
21485,24.0,2,0.16521802580221
21485,25.0,4,-0.0590156610711657
21485,26.0,1,0.0344997533857249
21485,27.0,2,0.1888346810717545
21485,28.0,7,-0.0004086403108336
21485,29.0,5,0.1559664388955763
21485,30.0,8,-0.1628582702785963
21485,31.0,4,-0.3730199783849199
21485,32.0,0,0.2020619215791648
21485,33.0,2,0.0626441987756938
21485,34.0,1,0.1027176873809139
21485,35.0,4,0.0292083529193036
21485,36.0,7,0.6444442259509904
21485,37.0,9,0.3546391438076446
21486,37.0,8,0.3499997655170002
21486,38.0,9,0.4259261907406999
21486,39.0,9,0.4155848934396664
21486,40.0,9,-0.1100917964574221
21486,41.0,9,0.5257737314737982
21486,42.0,9,-0.3581081783265505
21486,43.0,9,0.5263169721886825
21486,44.0,9,
21494,12.0,9,-0.1111111936508
21494,13.0,9,0.6428577790476802
21494,14.0,9,-0.0869571956937097
21494,15.0,9,-0.2261899505921297
21494,16.0,1,-0.230769454046044
21514,4.0,5,-0.0381245143375105
21514,5.0,3,-0.0906636666674478
21514,6.0,3,0.0581549824257392
21514,7.0,6,0.0731599622098551
21514,8.0,3,-0.269951559799654
21514,9.0,2,0.0620387522175513
21514,10.0,5,0.0022187016605947
21514,11.0,1,0.0562439994423822
21514,12.0,1,-0.05919433718556
21514,13.0,1,0.3705846940465584
21514,14.0,1,0.1516498358905205
21514,15.0,4,-0.124182990870973
21514,16.0,4,0.1344109042988697
21514,17.0,9,-0.1122085662746853
21514,18.0,6,0.1506335124528579
21514,19.0,5,-0.0658741688436699
21514,20.0,6,0.2223618887150777
21514,21.0,4,-0.1086170912860301
21514,22.0,3,-0.034722
21514,23.0,2,0.0077416887058103
21514,24.0,2,-0.0651714669412095
21514,25.0,0,-0.072275504
21514,26.0,0,-0.0708253091265131
21514,27.0,0,0.0181824553420515
21514,28.0,1,0.337891447378561
21514,29.0,5,0.0293564417432974
21514,30.0,7,-0.0221510210957964
21514,31.0,6,-0.3027884109782732
21514,32.0,4,0.2446156613153876
21514,33.0,4,-0.0043826533731482
21514,34.0,3,-0.0190917655397583
21514,35.0,3,0.1189866911986921
21514,36.0,6,0.0867807934689042
21514,37.0,6,0.1365370023410794
21514,38.0,7,0.2776657614989317
21514,39.0,8,0.1230904308369036
21514,40.0,8,0.0104442068379362
21514,41.0,9,0.0462047191511223
21514,42.0,8,0.0496725112352014
21514,43.0,9,-0.0984111919597481
21514,44.0,6,-0.0962796535347999
21514,45.0,3,-0.0432171297631531
21514,46.0,2,0.0944200090711311
21514,47.0,0,-0.2191256002144
21514,48.0,0,-0.0608506012403787
21514,49.0,0,0.2459022329
21514,50.0,2,0.1295386958626732
21514,51.0,3,0.1626957270509135
21514,52.0,7,0.1617134700705933
21514,53.0,9,0.2152788573708199
21514,54.0,8,0.0567223199747763
21514,55.0,7,-0.1677845085185397
21514,56.0,5,-0.0304191110392806
21514,57.0,4,0.1186054235159894
21514,58.0,3,0.0293586598906971
21514,59.0,3,-0.0990019347206514
21514,60.0,5,0.0814034332612021
21514,61.0,5,0.0250164684022624
21514,62.0,3,0.0581026204495715
21514,63.0,3,0.1226005224937603
21514,64.0,4,0.018671365608412
21514,65.0,4,0.257965414445521
21514,66.0,7,-0.0106496950200727
21514,67.0,7,0.1699139436199566
21514,68.0,7,0.0644644601169972
21514,69.0,8,-0.0529134709843799
21514,70.0,4,-0.0043650894615616
21514,71.0,3,-0.0951639374882339
21514,72.0,1,-0.0432269174837175
21514,73.0,0,-0.1059513508185071
21514,74.0,1,-0.2188204313703373
21514,75.0,2,-0.0859036708394407
21514,76.0,1,0.120368993528984
21514,77.0,3,0.1125791468934631
21514,78.0,4,0.2070676927208292
21522,4.0,1,0.2050263583396121
21522,5.0,2,-0.0178720778202198
21522,6.0,2,-0.1690261675910499
21522,7.0,3,-0.1704911461563085
21522,8.0,2,0.0120802893762161
21522,9.0,2,0.0527026839929272
21522,10.0,2,0.0575172811267357
21522,11.0,2,0.40869559208546
21522,12.0,7,0.1318588009684209
21522,13.0,6,0.1560787169325346
21522,14.0,5,0.1659856078633077
21522,15.0,7,0.0900584226870473
21522,16.0,7,-0.1645169169663426
21522,17.0,6,-0.2103220744930077
21522,18.0,4,0.1262304159933807
21522,19.0,2,0.0010981194924795
21522,20.0,1,0.0342542697294654
21522,21.0,2,-0.0473117456044837
21522,22.0,3,0.0647719416624841
21522,23.0,3,0.0935479740073541
21522,24.0,2,0.5465337176090221
21522,25.0,7,0.2745988645904138
21522,26.0,9,-0.1215192111630981
21522,27.0,8,
21549,4.0,7,-0.312500653609
21549,5.0,4,
21550,7.0,7,0.0857142904759997
21550,8.0,8,-0.0789470770689479
21550,9.0,8,-0.25714256
21550,12.0,0,0.0697673471390298
21550,13.0,0,0.608695026648
21550,14.0,2,-0.0270273768340001
21550,15.0,6,-0.0277788063969665
21550,16.0,7,-0.0857139999999999
21550,17.0,8,-0.0624998552632499
21550,18.0,3,-0.0666672583593874
21550,19.0,2,0.1607137901097244
21550,20.0,3,-0.0153849999999999
21550,21.0,2,0.3281245390624998
21550,22.0,6,-0.0705879395441396
21550,23.0,7,-0.0632912271819072
21550,24.0,2,
21557,4.0,8,0.1063652338252691
21557,5.0,8,-0.1164664719523204
21557,6.0,5,-0.0760442673571085
21557,7.0,3,0.0838812274034053
21557,8.0,3,-0.2712258438363599
21557,9.0,1,-0.0973604823567348
21557,10.0,2,0.0508680648641015
21557,11.0,1,0.0304262477908832
21557,12.0,0,0.047030919430135
21557,13.0,1,0.2584002912000003
21557,14.0,2,-0.0495362377848049
21557,15.0,2,0.079585805435332
21557,16.0,5,-0.1221914137228754
21557,17.0,5,-0.11716971166
21557,18.0,3,0.115446482969
21557,19.0,4,0.0194064112616898
21557,20.0,3,0.0289175189165438
21557,21.0,3,-0.04989673103584
21557,22.0,3,0.0089309424250247
21557,23.0,2,0.0105900219939973
21557,24.0,1,0.1587615271684732
21557,25.0,2,-0.0888640586560444
21557,26.0,2,-0.1344451417836983
21557,27.0,1,0.7007493218677971
21557,28.0,8,-0.0167946830199999
21557,29.0,7,
21558,30.0,8,0.3749994021291203
21558,33.0,9,8.47368599954379e-07
21558,39.0,3,-2.4999999959085528e-08
21573,4.0,4,0.2119083043755136
21573,5.0,5,-0.0778676834123541
21573,6.0,4,-0.1218978179353792
21573,7.0,5,0.0017437449941732
21573,8.0,3,-0.1455428919143717
21573,9.0,2,0.1409009093157762
21573,10.0,4,0.0728728696185021
21573,11.0,3,0.2563901287580499
21573,12.0,5,0.1124654801758577
21573,13.0,6,-0.0087370328988036
21573,14.0,2,0.0377192838714934
21573,15.0,3,0.1114691378061676
21573,16.0,4,-0.0779123241917619
21573,17.0,4,-0.0837704710182809
21573,18.0,6,0.0470894610400103
21573,19.0,5,0.0821228832287739
21573,20.0,4,-0.0658077592750413
21573,21.0,2,-0.0034598744744596
21573,22.0,2,-0.042070309441625
21573,23.0,2,0.1080185813374501
21573,24.0,1,0.2244669330376003
21573,25.0,4,0.0321525841654792
21573,26.0,4,0.0910717064387243
21573,27.0,7,0.1134445778101409
21573,28.0,8,0.4203882931094296
21573,29.0,9,-0.0783861803941032
21573,30.0,8,0.0756424128273398
21573,31.0,7,-0.1788251392797205
21573,32.0,7,-0.0319608918536683
21573,33.0,3,0.1936999862057693
21573,34.0,6,-0.063376929496
21573,35.0,4,0.0438390232743033
21573,36.0,3,-0.0111034923115731
21573,37.0,5,0.0158745089391083
21573,38.0,2,0.2229949234983481
21573,39.0,5,0.0217586615741631
21573,40.0,5,-0.098761223815
21573,41.0,5,0.015485285861575
21573,42.0,6,-0.1374230565480725
21573,43.0,5,0.2403734522928167
21573,44.0,6,0.1479895254734082
21573,45.0,7,0.1626106261105755
21573,46.0,8,-0.0278582025208872
21573,47.0,6,0.0450665413765849
21573,48.0,4,0.0465515175366162
21573,49.0,5,-0.0452794206103317
21573,50.0,3,-0.0797010222715881
21573,51.0,2,0.0497668211546153
21573,52.0,2,-0.0557808578802327
21573,53.0,1,0.0304426529072441
21573,54.0,1,-0.0525220813421488
21573,55.0,1,0.1315570012625289
21573,56.0,3,0.0076394475106931
21573,57.0,5,-0.0180213732773762
21573,58.0,4,0.1913576992856001
21573,59.0,8,-0.0341681607642994
21573,60.0,6,0.0004968848725375
21573,61.0,5,0.1494406507804953
21573,62.0,6,-0.0144259259744941
21573,63.0,3,-0.0923203250500138
21573,64.0,2,0.0501981231109518
21573,65.0,2,-0.0606019557024343
21573,66.0,1,0.1597458692648747
21573,67.0,3,-0.041453204541722
21573,68.0,3,-0.0312535002982554
21573,69.0,3,0.2516935660333996
21573,70.0,6,0.1379288827131579
21573,71.0,4,-0.2117819755582053
21573,72.0,3,0.0927847050961598
21573,73.0,3,-0.0776805758535695
21573,74.0,2,0.09162903279184
21573,75.0,4,-0.0333412049250937
21573,76.0,5,-0.0529746055759655
21573,77.0,6,0.1970673463611196
21573,78.0,7,-0.0384522556992256
21573,79.0,4,0.1798767187295771
21573,80.0,6,-0.2373810420980131
21573,81.0,4,-0.2975872043599977
21573,82.0,1,-0.0301888024903
21573,83.0,0,0.4331575243490846
21611,4.0,7,0.1639974323495612
21611,5.0,7,-0.1465276175259227
21611,6.0,6,-0.1264941819478964
21611,7.0,4,0.0554782187519722
21611,8.0,3,0.0460504948760001
21611,9.0,3,-0.0246936189026315
21611,10.0,5,0.0300557697638357
21611,11.0,4,0.1211207361386104
21611,12.0,3,-0.030309377035
21611,13.0,1,0.3286274058210725
21611,14.0,2,-0.0177719218749534
21611,15.0,3,-0.2346660652939999
21611,16.0,1,-0.2631579643275999
21629,4.0,4,
21630,4.0,8,0.2149763660000001
21630,5.0,6,0.1419952179382992
21630,6.0,7,0.004566
21630,7.0,8,
21638,23.0,1,0.409091777444948
21638,24.0,8,0.3548383024193748
21638,25.0,9,-0.1309526139375699
21638,26.0,7,-0.1780825252781481
21638,27.0,5,0.0133332804051433
21638,28.0,3,0.1166666140038152
21638,29.0,1,-0.1791044769901022
21638,30.0,1,0.0909093057850651
21638,33.0,1,0.0055561905696865
21638,34.0,2,0.1720934980941559
21638,35.0,3,-0.138775531012
21638,36.0,5,-0.0195655154829895
21638,37.0,2,0.0296432081366668
21638,49.0,3,0.9359947292605642
21638,50.0,9,0.1717096884917783
21638,51.0,9,0.1052558641600001
21638,52.0,9,
21653,4.0,0,0.0724639683705445
21653,5.0,1,0.013513252472
21653,6.0,2,-0.2800000188236801
21653,7.0,0,-2.8231299997738546e-07
21653,8.0,2,-0.11111128507936
21653,9.0,1,0.1666666389149622
21653,10.0,3,-0.1428577015343203
21653,11.0,2,0.2291670599999997
21653,12.0,3,0.3050854929702347
21653,13.0,5,0.25974043619048
21653,14.0,4,-0.2783503851349984
21653,15.0,3,0.1999990714287498
21653,16.0,6,-0.0714278776299998
21653,17.0,4,0.0256414961335007
21653,18.0,4,-0.049999932500125
21653,19.0,6,0.1552631530467778
21653,20.0,5,0.0321850673076737
21653,21.0,4,-0.0921351051686001
21653,22.0,2,-0.0399995475948999
21653,23.0,3,0.0764471362701499
21653,24.0,1,0.1086421155171029
21653,25.0,2,0.0426961150561999
21653,26.0,3,-0.1326087633837249
21653,27.0,2,0.275949701964
21653,28.0,6,
21689,19.0,1,0.1484378929431404
21689,20.0,3,0.1142855900385952
21689,21.0,4,0.4230768348202298
21689,22.0,9,0.1292798224662499
21689,23.0,9,0.3302741688411992
21689,24.0,9,0.2137930750026559
21689,25.0,9,-0.011363458499121
21689,26.0,8,-0.1919540468749643
21689,27.0,4,-0.1278570914797299
21689,28.0,1,0.0865778012496811
21689,29.0,1,-0.20353514419604
21689,30.0,0,0.7247421102925182
21689,31.0,5,-0.2515330502270522
21689,32.0,7,0.1311468292537816
21689,33.0,8,0.0289851729879999
21689,34.0,9,
21709,4.0,6,0.1183649245797033
21709,5.0,5,-0.1540138687682127
21709,6.0,2,-0.1869530781091198
21709,7.0,1,0.2153321845865394
21709,8.0,3,-0.2799990925690233
21709,9.0,1,0.0583944158256037
21709,10.0,3,0.0823668089695388
21709,11.0,3,-0.0477926035579666
21709,12.0,1,0.1278259184736347
21709,13.0,2,0.2101333241295935
21709,14.0,2,-0.1426542619520008
21709,15.0,0,0.0986220774223736
21709,16.0,4,0.1408672592089335
21709,17.0,7,0.0131774551609999
21709,18.0,7,0.0601967519228703
21726,4.0,1,-0.0081379046614968
21726,5.0,0,0.0524822330059999
21726,6.0,1,-0.10041396026032
21726,7.0,1,0.025954359485
21726,8.0,3,-0.187020717214
21726,9.0,3,0.0504662806129276
21726,10.0,3,-0.0804097438549336
21726,11.0,1,0.050609950262711
21726,12.0,1,0.0955441804685357
21726,13.0,1,0.2758611336783472
21726,14.0,1,-0.0024353197454208
21726,15.0,3,0.062254686575548
21726,16.0,6,-0.0496091618581182
21726,17.0,7,0.0730492512561118
21726,18.0,7,0.127071876354424
21726,19.0,8,0.0259735599827839
21726,20.0,7,0.1057477871109999
21726,21.0,7,0.0181475407466196
21726,22.0,5,0.0228519160805857
21726,23.0,5,0.2967127857964742
21726,24.0,6,0.0334417632000001
21726,25.0,5,0.701905529603787
21726,26.0,9,-0.2835594811830039
21726,27.0,8,0.0442890852025159
21726,28.0,7,0.2154837433870999
21726,29.0,8,0.0065213982749785
21726,30.0,3,0.02695866
21726,31.0,5,-0.1556586511132001
21726,32.0,6,0.2644199206940001
21726,33.0,7,0.4007239299859022
21726,34.0,9,0.2631644838422453
21726,35.0,9,-0.0044952120223
21726,36.0,9,-0.0210669573189412
21726,37.0,9,-0.0341182625614994
21726,38.0,5,0.1130135600091932
21726,39.0,2,-0.1046862089616416
21726,40.0,2,-0.09749975
21726,41.0,2,0.0925901444973098
21726,42.0,4,-0.2396357015163122
21726,43.0,3,0.0651489900334785
21726,44.0,3,0.3212548599025473
21726,45.0,6,-0.0870949030729599
21726,46.0,4,0.07835568902762
21726,47.0,5,0.0865462282917151
21726,48.0,5,0.0695613973414399
21726,49.0,4,-0.0842567862984001
21726,50.0,4,-0.055099278421
21726,51.0,3,0.2282249033266081
21726,52.0,4,-0.0935239358990728
21726,53.0,2,-0.0294483694409063
21726,54.0,2,0.0452162359674614
21726,55.0,3,-0.0418628816831941
21726,56.0,1,-0.012054633669531
21726,57.0,3,0.1589535036508
21726,58.0,5,0.1320317421875001
21726,59.0,7,-0.0338618923653345
21726,60.0,7,0.1224172746743867
21726,61.0,8,0.2139876334477952
21726,62.0,7,-0.0413403100503905
21726,63.0,5,-0.0762199235358359
21726,64.0,3,0.0316854234473364
21726,65.0,3,-0.0556757859930309
21726,66.0,1,-0.0959310579590932
21726,67.0,1,0.3522363745723436
21726,68.0,5,-0.0360309849884732
21726,69.0,4,0.2635404062515061
21726,70.0,7,0.0283161628170374
21726,71.0,7,-0.1344593501354387
21726,72.0,2,-0.0416756779677555
21726,73.0,2,0.1339957115741206
21726,74.0,2,-0.265016887257667
21726,75.0,2,0.1962774358495551
21726,76.0,4,-0.3219547918614233
21726,77.0,3,0.327407295006817
21726,78.0,3,-0.2430232026850143
21726,79.0,1,-0.1154753286793276
21726,80.0,0,0.2114695384699234
21726,81.0,4,0.0948735624368748
21726,82.0,4,0.3133214503281429
21726,83.0,7,0.03212816488
21734,4.0,7,0.2431820697781481
21734,5.0,3,0.1045868296400001
21734,6.0,8,-0.430000192951299
21734,7.0,6,-0.1558822131598822
21734,8.0,1,-0.1333331405613999
21734,9.0,0,-0.0938775360032097
21734,10.0,0,0.5318178723484999
21734,11.0,3,0.2298511985075
21734,12.0,6,0.0536586048780001
21734,13.0,6,-0.0534885216853999
21734,14.0,5,0.2966428159546399
21734,15.0,4,-0.00547318466347
21734,16.0,4,-0.2289362776195966
21734,17.0,3,0.2150001825429999
21734,18.0,8,0.063218
21742,20.0,7,0.3185830385477437
21742,21.0,7,0.4798670104736078
21742,22.0,9,-0.1904767200075261
21742,23.0,8,0.22689052891311
21742,24.0,8,0.075341797895325
21742,25.0,6,0.2993634712317556
21742,26.0,5,-0.0294114507381069
21742,27.0,8,0.1818183061869602
21742,28.0,8,0.2051286929616944
21742,29.0,9,-0.0921987327112724
21742,30.0,7,-0.0078115836519999
21742,31.0,5,-0.133857250135104
21742,32.0,4,0.090909049558925
21742,33.0,4,-0.1333341473382533
21742,34.0,2,-0.0288466199999999
21742,35.0,2,0.0693071544470023
21742,36.0,1,-0.1574075498712573
21742,37.0,0,-0.1978021476381055
21742,38.0,0,-5.6751611299254996e-08
21742,39.0,0,0.219178435202018
21742,40.0,1,-0.1797753020226399
21742,41.0,1,-0.09589
21742,42.0,3,-0.1791790398418732
21742,43.0,4,-0.2371258125360799
21742,44.0,0,0.8108954621140554
