PERMNO,QNO,PRRET,QRET,TURND,ILLIQ,ex,SIZE,PRC,mea_DTD,VOLATILITY,ILLIQ_RANK,SIZE_RANK,MOM_RANK,ILLIQ_CAT,SIZE_CAT,MOM_CAT,OVERALL_COMBO,OVERALL_DECILE,FRET1
84172,81.0,-0.6530060334296035,-0.1241379023246651,1.494511312692979,-5.35885955750202e-08,,254023.8125,7.9375,13.393804531010618,0.0311604020768406,39,46,1,39,46,1,28.666666666666668,2,-0.2755897891636161
84172,82.0,-0.7115988078705482,-0.2755897891636161,1.524062506989778,-1.1704160410094973e-07,,181866.75,5.75,10.224087596420532,0.021515232822028,31,36,1,31,36,1,22.666666666666668,1,0.1521737792960003
84172,83.0,-0.5092591799616342,0.1521737792960003,1.2422475155806847,-1.3640700209282257e-07,,204831.75,6.625,7.9193395663525,0.0378249703518696,29,37,5,29,37,5,23.666666666666668,1,-0.1981124148435028
84174,81.0,0.0069928963276646,0.9199991287773392,0.9285004965243296,-2.0633149932513056e-06,,72504.0,9.0,8.14615400529626,0.0696168365739078,4,19,41,4,19,41,21.333333333333332,1,-0.0833336376915624
84174,82.0,0.2222223997986963,-0.0833336376915624,0.2368039110839508,-1.9710387297837906e-06,,66462.0,8.25,1.98556021312352,0.0230745287310789,6,15,65,6,15,65,28.666666666666668,2,-0.1590905963636799
84176,81.0,0.1094180565750069,0.0858004098746447,1.711719724964758,-2.9131115309151472e-09,,2856165.0,48.5,78.32772697011107,0.0171043023890654,79,86,48,79,86,48,71.0,7,0.0184341942729509
84176,82.0,0.048065042747327,0.0184341942729509,1.48214655989671,-4.132035149610144e-09,,2908360.25,49.25,70.53185735676416,0.0191196790721046,75,85,55,75,85,55,71.66666666666667,8,0.099474898734132
84176,83.0,0.1124252260292268,0.099474898734132,1.3705058921166084,-3.1556751649262e-09,,3204468.0,54.0,68.54230909411758,0.0145104586184576,74,85,49,74,85,49,69.33333333333333,7,0.1671116915623329
84191,81.0,1.880438755926937,0.3802076477815672,24.178437472525417,-2.5834308107877052e-09,,958869.375,33.125,738.6347519498871,0.06030610444818,80,71,84,80,71,84,78.33333333333333,8,-0.558490436025542
84191,82.0,0.0173926217040765,-0.558490436025542,14.923395930401725,-1.2213070289647596e-08,,431086.5,14.625,242.0793121118447,0.1009944072754481,61,53,53,61,53,53,55.666666666666664,5,-0.4188037449464551
84192,81.0,0.373456648556161,0.7588925680015848,34.935406165328246,-4.65236118877628e-09,,489110.625,27.8125,1098.1029351121383,0.0725241989639953,73,60,61,73,60,61,64.66666666666667,7,0.1101133500573161
84192,82.0,0.0739137753872873,0.1101133500573161,12.28265164943139,-9.422519148123254e-09,,659428.25,30.875,323.1523866083276,0.0584323058866622,64,62,57,64,62,57,61.0,6,0.8886628289607834
84192,83.0,1.404637239773613,0.8886628289607834,13.045357662765689,-4.616697663773059e-09,,1295937.0,58.3125,575.5972508169793,0.0417694876877228,70,73,88,70,73,88,77.0,8,0.1457658337764011
84198,81.0,-0.340908257727752,-0.121211687393924,2.273826744578777,-1.513397860472131e-07,,222219.75,10.875,27.690035536771227,0.0362209902320982,26,43,10,26,43,10,26.333333333333332,1,-0.1609200762800454
84198,82.0,-0.6331656488684838,-0.1609200762800454,1.0327176717026532,-1.9420244201503922e-07,,186241.25,9.125,10.617525819626303,0.0306789955630527,26,37,2,26,37,2,21.666666666666668,1,0.3424658800490703
84198,83.0,-0.1900822817211568,0.3424658800490703,1.0212858620501932,-1.318159954215815e-07,,250022.5,12.25,11.839541385719729,0.0316492641546364,29,41,23,29,41,23,31.0,2,0.1938769212245601
84210,81.0,2.572010959277507,0.5753167182396874,9.261402863502791,-1.391564156495368e-08,,1123788.75,54.25,476.8270768098856,0.075921088259865,58,74,88,58,74,88,73.33333333333333,8,0.3421654501621607
84210,82.0,4.82498972449182,0.3421654501621607,7.524396879134859,-1.3931048777969052e-08,,1536416.5625,72.8125,455.42562123354776,0.0755557300210942,59,77,97,59,77,97,77.66666666666667,8,-0.1244630718603482
84210,83.0,2.2692276982745847,-0.1244630718603482,7.29869593838607,-7.375453960531487e-09,,1378976.25,63.75,444.6643586988083,0.0621772615691591,64,74,93,64,74,93,77.0,8,-0.2147053445101356
84214,81.0,-0.551260609581337,-0.2620197298459104,3.2777753484805436,-8.541104390753192e-08,,250378.625,6.625,25.835593486890577,0.0409921305261661,33,46,2,33,46,2,27.0,1,-0.2428438920102896
84214,82.0,-0.6154990882318552,-0.2428438920102896,2.3454427262242015,-8.033296246246616e-08,,187430.0,5.0,14.248808645461867,0.0448295878435747,36,37,3,36,37,3,25.333333333333332,1,0.0288252648205999
84215,81.0,-0.27893209553551,-0.2235786855532832,1.986545317689182,-9.32440719591124e-07,,34331.0,5.5,13.21414537592245,0.0490889553146663,10,7,14,10,7,14,10.333333333333334,0,4.09469630202608e-07
84215,82.0,-0.4292465701914429,4.09469630202608e-07,1.2829718591521286,-2.131556048857455e-06,,34331.0,5.5,7.833148326409527,0.0545850831485594,5,5,10,5,5,10,6.666666666666667,0,-4.865305599510705e-07
84220,81.0,14.194441347196614,-0.0697278518689855,21.502617015116417,-2.5228356899399678e-09,,1056086.0625,34.1875,705.5428490253452,0.049916933546376,80,73,99,80,73,99,84.0,9,-0.5594150122242048
84220,82.0,0.7463770447039961,-0.5594150122242048,11.27782522376751,-1.1052508363940976e-08,,478415.125,15.0625,198.77141422208996,0.0843287868826101,63,55,80,63,55,80,66.0,7,
84222,81.0,-0.1901418377559085,0.1442788575391973,10.958141196360511,-1.2987026987094688e-08,,558296.25,14.375,144.94950183262685,0.0663824408240987,59,62,22,59,62,22,47.666666666666664,4,-0.0913044239096642
84222,82.0,-0.3214294160350418,-0.0913044239096642,6.733864483237467,-1.1169554090809926e-08,,535967.4375,13.0625,104.2793734724338,0.0517442734421878,62,58,19,62,58,19,46.333333333333336,4,-0.110047812677737
84222,83.0,0.4090917517500656,-0.110047812677737,5.230591957049633,-1.4043341295049465e-08,,477996.75,11.625,65.22639129796329,0.0401348785158154,56,54,67,56,54,67,59.0,6,-0.5376342872414257
84223,81.0,12.128195704422216,2.849623694959247,46.59016214505367,-9.13526881803612e-09,,612832.0,16.0,540.0731816216044,0.1025899370064316,64,64,99,64,64,99,75.66666666666667,8,-0.3554683452677649
84223,82.0,3.125002656071856,-0.3554683452677649,16.56047984249275,-1.371723785246336e-08,,396175.3125,10.3125,156.9063287441125,0.0937877141976979,60,52,94,60,52,94,68.66666666666667,7,-0.4924238900904154
84224,81.0,7.727268951398422,0.8144315660662247,21.40279614800538,-7.569573914232558e-09,,661056.0,33.0,993.5572863377824,0.0638856602381153,66,65,97,66,65,97,76.0,8,-0.6874997566549086
84224,82.0,1.7272728207644843,-0.6874997566549086,14.105460595266011,-1.9913049312057053e-08,,206724.375,10.3125,193.83840514589969,0.1319246748099272,54,39,90,54,39,90,61.0,6,-0.139394349796464
84226,81.0,-0.1470611004933184,-0.1079401127560001,8.072938977472006,-3.6258722745507693e-09,,1043628.5,44.9375,375.2519740618607,0.034894580267853,76,73,26,76,73,26,58.333333333333336,6,-0.0779862282135325
84226,82.0,-0.1277260246937523,-0.0779862282135325,6.879238412472694,-3.2005123794172934e-09,,967595.75,41.375,291.6957404918623,0.0222271601760908,78,69,39,78,69,39,62.0,6,-0.0574016339307958
84226,83.0,-0.256985608367021,-0.0574016339307958,14.040251334965513,-4.825599182703291e-09,,917280.0,39.0,480.6924814280023,0.0393496744295908,69,67,18,69,67,18,51.333333333333336,5,-0.0256414316471924
84230,81.0,-4.364720465055427e-07,0.0270266422526253,1.1898034711587544,-7.205123058644714e-07,,86849.0,9.5,11.12197253518559,0.0341700671041397,12,22,40,12,22,40,24.666666666666668,1,-0.1052640054838226
84231,81.0,0.5736687302087291,-0.1548819139320328,7.490195679617453,-1.797885570217755e-08,,380170.875,31.375,237.97328712131304,0.0359262721042163,55,55,67,55,55,67,59.0,6,-0.1752989507799272
84231,82.0,0.3708624901319342,-0.1752989507799272,5.913972016818437,-3.324289782806003e-08,,321600.375,25.875,134.02435384619906,0.0449482173003532,48,47,71,48,47,71,55.333333333333336,5,0.299517456083056
84231,83.0,0.8745662421561635,0.299517456083056,9.761254484379933,-1.55448938599433e-08,,419270.125,33.625,251.4818590131159,0.0405082860006277,54,52,80,54,52,80,62.0,6,-0.3643119919405839
84234,81.0,3.0151520429052043,-0.0798609946582626,31.930658332524892,-8.078653818834487e-09,,263608.75,33.125,1540.3152131010374,0.1411446660444879,65,47,90,65,47,90,67.33333333333333,7,-0.20188659037735
84234,82.0,2.411291004325439,-0.20188659037735,10.636062910743773,-3.492828314317298e-08,,255729.9375,26.4375,261.33832290211353,0.0766439243815063,47,43,93,47,43,93,61.0,6,-0.2245870431548334
84234,83.0,1.129868270048655,-0.2245870431548334,3.6753204052419433,-5.1220635937042684e-08,,198686.0,20.5,78.13550999933878,0.0425493323384458,39,36,85,39,36,85,53.333333333333336,5,-0.4451219312920402
84237,81.0,5.666667300631974,0.42857109351,16.932342152604768,-2.0670531128172386e-07,,23725.625,6.875,123.17312990485772,0.0711851155182035,23,3,96,23,3,96,40.666666666666664,3,-0.2727272834537501
84238,81.0,-0.1368241780743756,0.0601654790427799,18.874392333512752,-4.691544108414286e-09,,815939.25,31.9375,462.678629000607,0.055711414841076,73,69,27,73,69,27,56.333333333333336,5,-0.2759302725870382
84238,82.0,-0.3914482815825304,-0.2759302725870382,8.965568006228168,-5.764685752224331e-09,,592231.25,23.125,244.36084242947297,0.0407809302950552,71,60,13,71,60,13,48.0,4,-0.4864869423135338
84238,83.0,-0.7473408917416164,-0.4864869423135338,16.519444289495052,-6.233665485858721e-09,,304118.75,11.875,285.26399606221526,0.0440182381342777,66,44,0,66,44,0,36.666666666666664,3,1.5578939677673138
84239,81.0,0.8378368637415372,0.7894739291014472,15.624443194699197,-4.276589721222189e-08,,118371.0,8.5,168.20539973746105,0.0744403093960869,43,29,72,43,29,72,48.0,4,-0.3088237300942885
84239,82.0,-0.0408178325866638,-0.3088237300942885,5.975694097576831,-1.7879141257272666e-07,,84676.375,5.875,49.268396032784,0.0842590904828884,27,20,48,27,20,48,31.666666666666668,2,0.0851063817799999
84240,81.0,-0.3903103483239628,-0.231182868614567,3.401079471941405,-1.1671789927974898e-06,,52588.25,8.9375,30.520091990170172,0.0375784865901119,9,14,7,9,14,7,10.0,0,-0.1048950292025158
84240,82.0,-0.3098044356641151,-0.1048950292025158,1.7305616927260368,-9.779369035783311e-07,,47072.0,8.0,14.50474844463193,0.0247541119107172,11,10,20,11,10,20,13.666666666666666,0,-0.0468748582427498
84240,83.0,-0.2152051241780282,-0.0468748582427498,2.1995846247796376,-1.0091239182076037e-06,,44865.5,7.625,18.05216926972312,0.0270420513206861,10,8,21,10,8,21,13.0,0,0.0081966885102247
84243,81.0,-0.5967736959952444,-0.3371204968088311,6.852731952234304,-8.083221928650474e-09,,243435.9375,10.9375,106.63865345105869,0.0332784539736461,65,45,1,65,45,1,37.0,3,-0.3885715685930337
84243,82.0,-0.6968834697469305,-0.3885715685930337,6.655497611178145,-6.193849848161106e-08,,149198.125,6.6875,44.95481821355632,0.0580285392572152,39,32,1,39,32,1,24.0,1,-0.1028032549625282
84243,83.0,-0.6404487613394609,-0.1028032549625282,4.592506741229287,-1.0387057588262164e-07,,133860.0,6.0,25.17153378085135,0.0377906764604234,32,28,1,32,28,1,20.333333333333332,1,7.362589999893032e-07
84247,81.0,4.104935683738372,0.3513071309859048,13.774192625306831,-2.4710426198545e-09,,1954769.5625,51.6875,575.6684818444686,0.0480502883878138,80,82,93,80,82,93,85.0,9,-0.5187425339325373
84247,82.0,0.1086341198083187,-0.5187425339325373,8.263871932233132,-5.453273390781828e-09,,1001019.75,24.875,249.73352620223812,0.0694050847798414,71,70,59,71,70,59,66.66666666666667,7,-0.6180908603877436
84249,81.0,0.2839605634693003,0.0227621266960709,3.5842373400216663,-1.355218597769811e-06,,15912.0,12.0,41.886346691713705,0.0215702179530112,7,1,58,7,1,58,22.0,1,-0.039583727833
84250,81.0,0.104839920791953,-0.121794915148081,0.6065254255176927,-1.5274878991340898e-07,,347688.875,8.5625,5.473697979577652,0.0255709301261438,26,53,48,26,53,48,42.333333333333336,3,0.1532855998482538
84250,82.0,-0.0760216726304575,0.1532855998482538,0.6525347337050041,-8.19027761220964e-08,,400984.25,9.875,5.764771841521583,0.0194897523143695,36,52,45,36,52,45,44.333333333333336,4,0.1139243706035662
84250,83.0,0.0476205791292594,0.1139243706035662,0.7715256717867169,-6.062497364333421e-08,,446666.0,11.0,8.247696211913322,0.0201520610927192,37,53,44,37,53,44,44.666666666666664,4,0.3068190467113387
84254,81.0,2.021509378929496,-0.1471921650216336,13.393238623467363,-5.3400296324303534e-09,,873488.5,35.125,563.9956292532489,0.0762028629728072,71,70,85,71,70,85,75.33333333333333,8,-0.3238439308707784
84254,82.0,-0.3140790193424863,-0.3238439308707784,6.879982438796868,-1.4139562748438609e-08,,593583.75,23.75,148.53196889278203,0.0697792978742319,59,60,20,59,60,20,46.333333333333336,4,-0.3473682557122814
84254,83.0,-0.5587184631079513,-0.3473682557122814,5.054567425549099,-1.4633522948816533e-08,,387562.0,15.5,98.7133658085401,0.0399597076863417,55,50,3,55,50,3,36.0,3,-0.4677425554973713
84255,81.0,9.79561286420058,0.7420497123738798,12.140115491524668,-5.827761726519569e-09,,1317049.5,61.625,603.3602001867215,0.0636102208987801,70,76,98,70,76,98,81.33333333333333,9,-0.5314404912093509
84255,82.0,1.389651921868706,-0.5314404912093509,13.483273069805596,-8.577659790744575e-09,,620206.125,28.875,432.00514607999526,0.0729306092159409,66,61,88,66,61,88,71.66666666666667,8,0.1558439989204252
84255,83.0,2.153538969457668,0.1558439989204252,8.229343729252088,-1.4180960729771412e-08,,728209.125,33.375,254.7225876523312,0.0490959882289288,56,63,92,56,63,92,70.33333333333333,7,-0.391385619203707
84262,81.0,-0.3018856430020596,-0.2745088936874621,5.518777900012712,-1.1099158121125198e-08,,555219.6875,11.5625,86.12194789846428,0.0420549568498787,61,62,12,61,62,12,45.0,4,-0.2162166409449968
84262,82.0,-0.4141404832613475,-0.2162166409449968,5.168752015552917,-1.8145920958024952e-08,,422765.625,9.0625,52.85216448623063,0.0374760748092779,56,53,12,56,53,12,40.333333333333336,3,0.0137930772897081
84262,83.0,-0.4143422769451564,0.0137930772897081,2.968025688584331,-2.7277073246404664e-08,,419115.375,9.1875,31.986016231822287,0.0367728739414945,47,52,8,47,52,8,35.666666666666664,3,0.1972780210886
84274,81.0,-0.2399989107039302,-0.1023622941102399,4.52367195648761,-3.1776511636925115e-08,,204102.75,7.125,32.64701812518268,0.0329102778769885,46,41,18,46,41,18,35.0,2,-0.1052626421051999
84275,81.0,-0.3582887186155379,0.2499987200167324,7.23057145118628,-2.5561376135932632e-08,,273735.0,15.0,87.34834486473275,0.0435213018812078,49,48,9,49,48,9,35.333333333333336,3,-0.083333544697
84275,82.0,-0.4444447808416737,-0.083333544697,4.666574537643832,-2.6755819544620146e-08,,251253.75,13.75,69.48947095566774,0.0220938043226377,51,42,10,51,42,10,34.333333333333336,2,-0.0999990676812917
84275,83.0,0.4092535102686832,-0.0999990676812917,2.614129311747344,-7.057364088007218e-08,,226252.125,12.375,36.238338374883526,0.0302953667946896,36,39,67,36,39,67,47.333333333333336,4,0.4242429996795467
84277,81.0,1.6874971040858977,2.43999849729744,31.22823696179577,-8.059158491644454e-08,,82140.75,10.75,280.4123108015352,0.1017974783884241,34,21,83,34,21,83,46.0,4,-0.18604713372085
84279,81.0,0.4736831310735321,0.2292686691639909,6.9623581245734485,-1.5328435991442552e-08,,600027.75,15.75,128.94353644323613,0.0880689004669163,57,64,64,57,64,64,61.666666666666664,6,-0.4246033217047998
84279,82.0,-0.4965282077950786,-0.4246033217047998,7.300568102335493,-5.865743208647318e-08,,347039.375,9.0625,58.29682153726741,0.0858186134672566,40,49,7,40,49,7,32.0,2,-0.0689659375
84281,81.0,8.712864218422574,0.6570936961936604,40.489761600411256,-2.7604273956030703e-09,,929313.5625,61.3125,2850.8734691053637,0.0875035329944131,79,71,98,79,71,98,82.66666666666667,9,-0.7451580176480843
84281,82.0,1.0325192535675316,-0.7451580176480843,35.925217759230584,-1.4940011961333784e-08,,237265.625,15.625,755.1900312247628,0.1141952124347151,58,41,84,58,41,84,61.0,6,0.6560002171427839
84281,83.0,0.1612895232805375,0.6560002171427839,15.85779587086653,-1.3332216201687396e-08,,394412.625,25.875,372.1936581785496,0.0718201837129986,56,50,53,56,50,53,53.0,5,-0.4402167197800051
84282,81.0,-0.286822339988371,-0.2812499991491406,2.962782992392683,-1.0916656116665677e-07,,93989.5,5.75,19.21429752290255,0.0272733146849301,29,24,13,29,24,13,22.0,1,-0.0434786248319999
84283,81.0,2.0294120116642707,0.0537077207673588,1.1863713615496383,-2.8066400234884125e-08,,1645219.0,25.75,28.500017503208483,0.0375163848446663,48,79,85,48,79,85,70.66666666666667,7,-0.0169910676507182
84283,82.0,1.6999977943783544,-0.0169910676507182,1.9093316405595069,-2.6662278226307192e-08,,1626226.875,25.3125,44.69115446388612,0.0441494917581948,51,78,90,51,78,90,73.0,8,-0.1308643149801127
84283,83.0,1.1204795403117092,-0.1308643149801127,0.8232861143050697,-2.5655660365371463e-08,,1414688.0,22.0,19.3752322443673,0.0252702140559835,48,74,85,48,74,85,69.0,7,0.2784095892238656
84291,81.0,0.83486481862199,0.0471205178272533,3.078017555469437,-5.1483064592494735e-08,,257375.0,12.5,36.867485917288306,0.0346549523971723,40,46,72,40,46,72,52.666666666666664,5,-0.31999988250001
84291,82.0,-0.2527463348789946,-0.31999988250001,3.3037469882232835,-1.0866965787785485e-07,,176290.0,8.5,26.11302585036315,0.0777461667435568,32,36,25,32,36,25,31.0,2,-0.2941178823529999
84293,81.0,-0.1070071935593316,-0.083489287123615,4.698015403987733,-9.371202624162162e-07,,21694.6875,11.40625,53.94420641266309,0.0259473741514969,10,3,30,10,3,30,14.333333333333334,0,-0.0257533180299999
84293,82.0,-0.2654952487707476,-0.0257533180299999,4.302050461737013,-1.0913279426100858e-06,,19315.125,11.0625,47.830805985915866,0.0149325452381767,10,1,24,10,1,24,11.666666666666666,0,0.1121070051950641
84293,83.0,-0.0675981577508884,0.1121070051950641,2.624402362490013,-1.3963658102771917e-06,,21217.0,12.25,29.986920046543084,0.022436677005733,8,1,34,8,1,34,14.333333333333334,0,-0.016283167373543
84294,81.0,-0.2589292859126717,-0.0348844446166898,1.3876357146398297,-3.611294366910805e-06,,22747.1875,5.1875,6.914567944078132,0.0347253332558446,2,3,16,2,3,16,7.0,0,0.2289152263249081
84294,82.0,0.0624984080107517,0.2289152263249081,1.243601251849875,-4.784133070549096e-06,,27954.375,6.375,6.992072830490793,0.0349458618565402,1,3,56,1,3,56,20.0,1,0.039215454425
84294,83.0,0.2619035590110221,0.039215454425,0.6547573799569238,-3.1101790118557376e-06,,29050.625,6.625,4.3751108577220315,0.0178355079226408,3,3,59,3,3,59,21.666666666666668,1,0.0188683126685
84296,81.0,1.362069142116217,0.0073526136304047,5.91239794530559,-4.476684588579457e-07,,66933.0625,8.5625,62.93379721917283,0.080360289435365,16,18,80,16,18,80,38.0,3,-0.3029193474189089
84309,81.0,-0.4613731423366138,-0.2250042200733757,1.9737169971073163,-3.0961931295621826e-06,,20247.0,6.375,13.384359617516637,0.0557043820475971,2,2,4,2,2,4,2.6666666666666665,0,-0.1372546122004361
84309,82.0,-0.496541044293243,-0.1372546122004361,1.7332393621591031,-7.0853403191909636e-06,,17418.5,5.5,10.147243538474566,0.0662852575232082,0,1,7,0,1,7,2.6666666666666665,0,-0.090909549903875
84317,81.0,2.1343287431791382,0.0047851483253518,15.202476877157713,-6.5841140344063e-08,,56063.4375,6.5625,139.99435658609082,0.0620111393333105,37,15,86,37,15,86,46.0,4,-0.1523816584471008
84317,82.0,1.4383557681215504,-0.1523816584471008,4.093012199121341,-7.091751407475813e-07,,48021.0625,5.5625,25.002089974848182,0.078775442179973,14,10,88,14,10,88,37.333333333333336,3,0.7078654589734574
84319,81.0,-0.0393696223557967,-0.1468527721372925,2.5716279707381515,-1.116006568493e-07,,116540.5,15.25,38.900974875687,0.0299794796883216,29,28,36,29,28,36,31.0,2,-0.122950981695557
84319,82.0,-0.3475607434696076,-0.122950981695557,3.1371714928521164,-1.4077791363922153e-07,,112015.625,13.375,41.31937335552956,0.027966626216079,30,26,17,30,26,17,24.333333333333332,1,-0.093458065862314
84319,83.0,-0.4713898292614797,-0.093458065862314,2.0542764487456444,-3.255714602234438e-07,,101983.375,12.125,25.40089435836912,0.0198159535666847,20,22,6,20,22,6,16.0,0,0.0257728218230635
84320,81.0,2.4711510326046957,0.8232307420126752,11.852458021891856,-4.8261364411780255e-09,,2307421.75,45.125,540.8281930695448,0.0912820009118196,72,84,87,72,84,87,81.0,9,-0.6952906474066696
84320,82.0,-0.2617452362011911,-0.6952906474066696,5.276628043958056,-1.7278771872270398e-08,,692367.5,13.75,137.5937905623151,0.0781045075506998,56,63,24,56,63,24,47.666666666666664,4,-0.6090910175838267
84326,81.0,7.595237876629042,1.1746996998737722,40.711288457089985,-1.0018987858668398e-08,,325125.625,22.5625,712.201795671161,0.0791440897633262,63,51,97,63,51,97,70.33333333333333,7,-0.2548482370779765
84326,82.0,5.724991954621595,-0.2548482370779765,12.663420783770098,-2.6853617299815184e-08,,321488.625,16.8125,188.03260296974585,0.079116265326114,51,47,98,51,47,98,65.33333333333333,7,-0.1524163658108714
84326,83.0,2.7685912364214618,-0.1524163658108714,8.00591441102479,-2.8865125848624463e-08,,323560.5,14.25,107.54734342339644,0.0597138334755877,46,46,94,46,46,94,62.0,6,-0.149122686362551
84327,81.0,10.43749385772587,0.7264140339875447,15.223732122023634,-1.0414865657488485e-08,,514138.5,45.75,584.2769159902908,0.085612476681143,62,61,98,62,61,98,73.66666666666667,8,0.12978034464845
84327,82.0,5.2651438861200495,0.12978034464845,26.252407583846903,-2.3640015001510012e-08,,590116.1875,51.6875,1254.0296274691705,0.1098048302016487,52,60,97,52,60,97,69.66666666666667,7,-0.4280537810771573
84327,83.0,2.9747804738232353,-0.4280537810771573,17.15981429559035,-8.614067834660885e-09,,342392.875,29.5625,719.6032566207585,0.065934219268587,62,47,95,62,47,95,68.0,7,-0.5613106373308936
84328,81.0,0.0423610711715627,0.0307763359773696,5.91296303922421,-4.361508120981119e-08,,221799.1875,21.3125,125.22534239661644,0.0329341363332547,42,43,43,42,43,43,42.666666666666664,4,0.0362795476330402
84328,82.0,0.0353890611198395,0.0362795476330402,5.436292721555855,-5.6349154090462225e-08,,229020.0,22.0,112.21964046233091,0.0298946631458816,41,41,54,41,41,54,45.333333333333336,4,0.3251087917388158
84328,83.0,0.4925529328432037,0.3251087917388158,2.7743674413162887,-2.18525241047737e-07,,302250.0,29.0625,70.56145978996886,0.0372766548327875,24,44,70,24,44,70,46.0,4,0.0993750324630746
84329,81.0,26.000008149421426,-0.2248804378827852,57.18948805404105,-6.792158800586065e-10,,1355636.25,50.625,6939.571416538535,0.0725709836531274,91,77,99,91,77,99,89.0,9,-0.4703708639501875
84329,82.0,9.21427680185855,-0.4703708639501875,45.397978679142255,-1.581896531122082e-09,,1124114.0625,26.8125,1411.208362034536,0.0911829585126115,85,72,99,85,72,99,85.33333333333333,9,-0.2424236020904875
84330,81.0,3.405293036139581,1.1413281177576358,29.818515611518897,-1.1322977640950135e-09,,2548875.0,125.0,3510.8270334189183,0.0796036146117853,88,85,91,88,85,91,88.0,9,0.05599988888159
84330,82.0,3.093025567411485,0.05599988888159,47.61954629718317,-4.2418356424892816e-10,,2704108.0,44.0,5499.567180148352,0.0775323976736703,94,84,94,94,84,94,90.66666666666667,9,-0.1370744457225968
84330,83.0,1.3622809776706717,-0.1370744457225968,26.235605237290276,-9.25015598313215e-10,,2398599.84375,37.96875,1046.894005483988,0.0744120546433386,86,82,87,86,82,87,85.0,9,0.54074178285924
84339,81.0,-1.3003852364912305e-06,-0.0804599486140358,2.213633775652344,-1.0572207291851367e-07,,200950.0,5.0,9.375525860665054,0.0516124512178485,30,41,40,30,41,40,37.0,3,
84342,81.0,1.3992252800968723,0.095070664850257,11.99970363765803,-7.525901118893934e-10,,6795039.0,77.75,1442.0215564148398,0.0552980857076431,91,92,80,91,92,80,87.66666666666667,9,-0.0506433131133547
84342,82.0,1.324802415595343,-0.0506433131133547,7.286342972370865,-1.435868444093928e-09,,6732069.0625,73.8125,462.3348260870866,0.0790753105402525,85,91,87,85,91,87,87.66666666666667,9,0.0906011635572374
84342,83.0,1.6447640223843614,0.0906011635572374,6.099693214746327,-7.687862799214959e-10,,7448021.0,80.5,462.11392412549026,0.0373926296365226,88,92,89,88,92,89,89.66666666666667,9,-0.3167698312683159
84348,81.0,7.055940673462047,0.4436085316010087,12.071980391945676,-6.002716019874398e-09,,784584.0,72.0,853.7560870175357,0.0592899466759946,69,68,97,69,68,97,78.0,8,-0.2465276196238215
84348,82.0,2.557373923555722,-0.2465276196238215,13.707794567300276,-1.6087643525925017e-08,,589209.25,54.25,601.3005765071781,0.0914722171787394,57,60,93,57,60,93,70.0,7,-0.1751159758908576
84348,83.0,1.5034935436084127,-0.1751159758908576,7.844804127503919,-1.1826181404066216e-08,,488826.625,22.375,336.23564637425375,0.0499524693956105,58,55,88,58,55,88,67.0,7,-0.4134084644801766
84352,81.0,-0.0672642995673867,0.3959730095791376,1.0381475087856262,-1.360801364305629e-06,,183963.0,13.0,14.246770408384398,0.0605590799462432,7,39,34,7,39,34,26.666666666666668,1,-0.1538463506110956
84352,82.0,0.0731703836250363,-0.1538463506110956,0.7258103695537954,-1.1478405003001288e-06,,165264.0,11.0,8.439570970627374,0.0462748088293128,10,34,57,10,34,57,33.666666666666664,2,-0.1193181045660513
84352,83.0,-0.0662650333679516,-0.1193181045660513,0.6718559828084588,-3.1282969523035196e-06,,145545.0,9.6875,6.833688030223072,0.0296405926998714,2,29,34,2,29,34,21.666666666666668,1,-0.3806450378850472
84362,81.0,-0.3578868113065561,0.0267990541599076,0.531858242138616,-1.4877483231033704e-06,,44859.75,16.125,9.763950461964482,0.0372674922417677,7,11,9,7,11,9,9.0,0,-0.118163024992
84362,82.0,-0.1894436508218359,-0.118163024992,0.4620963926829005,-1.8222527429801988e-06,,39433.5,13.5,6.9094268287516005,0.0257979004559168,6,7,32,6,7,32,15.0,0,0.1150801061091004
84362,83.0,-0.1824377366477216,0.1150801061091004,0.6068178479053633,-1.1207975134382598e-06,,43830.0,15.0,10.013835433991124,0.0367899757783512,9,8,24,9,8,24,13.666666666666666,0,-0.0633914347766134
84364,81.0,-0.5710719817178376,-0.0057802267436429,6.083864830237399,-1.0342877231645144e-08,,614427.0,10.75,76.77547740784392,0.0531823492240011,62,64,2,62,64,2,42.666666666666664,4,-0.1802327886170934
84364,82.0,-0.6318538898093209,-0.1802327886170934,5.411683859324764,-2.1346887609109356e-08,,503863.5,8.8125,48.29266410411657,0.0437652352114163,53,57,2,53,57,2,37.333333333333336,3,-0.0709215586461035
84364,83.0,-0.1548380820075122,-0.0709215586461035,2.605978903110709,-2.8177346091439284e-08,,469168.3125,8.1875,27.408308017980676,0.0611268135763215,46,54,26,46,54,26,42.0,4,0.312976680041189
84365,81.0,0.0076375124105279,0.0858990525499872,2.1264702187541524,-6.14871363201692e-08,,291664.1875,23.6875,47.43565933938151,0.0215174404360175,37,49,41,37,49,41,42.333333333333336,3,-0.09498653568
84365,82.0,-0.1979978198869472,-0.09498653568,0.7726840089269511,-7.170640493806763e-08,,263211.75,21.375,16.722319448529653,0.0153254957026519,37,43,31,37,43,31,37.0,3,-0.2051259140947374
