PERMNO,mean_size,num_obs
85870,19025467.973958332,12
85871,325457.03064666665,12
85872,,0
85873,55285.786458333336,12
85874,13337.666666666666,12
85875,704132.046875,12
85876,854952.9375,12
85879,3557788.2023050003,12
85880,122351.234375,12
85881,278468.9375,7
85882,82656.25,12
85883,33557.734375,12
85884,,0
85885,5973.98485909091,11
85886,817466.6989541667,12
85888,359087.7604166667,12
85889,313727.703125,12
85890,62080.520833333336,12
85891,50682.6796875,8
85893,224941.39285714287,7
85894,551210.1666666666,12
85895,415329.6458333333,12
85896,159118.125,12
85898,350347.984375,12
85899,42982.291666666664,12
85900,292710.15625,8
85902,349958.515625,12
85903,108074.61458333333,12
85904,115972.14583333333,12
85905,479700.6041666667,12
85908,738698.5416666666,9
85909,26205.75,2
85913,8728115.322916666,12
85914,12005180.6875,12
85915,84916.59375,2
85916,389553.9375,12
85917,123244.796875,12
85918,186403.31770833334,12
85919,125632.5,3
85922,191755.8845116667,12
85925,383385.1666666667,12
85926,4053727.3072916665,12
85929,1029362.484375,12
85931,1262432.8773766665,12
85932,18610.4453125,12
85933,823112.2135416666,12
85934,390802.25,12
85935,46945.73611111111,9
85939,82786.203125,12
85941,75384.89583333333,12
85942,536985.3125,12
85943,46981.020833333336,12
85944,415582.6145833333,12
85945,103897.60416666667,12
85946,36113.392857142855,7
85947,233845.24479166666,12
85948,194299.2734375,12
85950,56509.927083333336,12
85952,555497.5178571428,7
85953,369692.8,10
85956,1301081.388888889,9
85958,71784.375,6
85959,53333.838541666664,12
85960,645867.1875,12
85961,700163.4583333334,12
85962,211772.5,1
85963,23952631.96875,12
85964,77211.796875,4
85965,155702.625,1
85966,48078.229166666664,12
85968,25197.763020833332,12
85969,125564.6125,5
85971,229269.9,10
85972,143885.53125,12
85976,17224.580729166668,12
85977,38682.125,3
85978,356957.801545,12
85979,187548.38392857142,7
85980,46650.434895833336,12
85982,59432.4453125,12
85983,68397.53571428571,7
85986,246261.52604166666,12
85990,32128.40625,2
85991,27927100.961341668,12
85992,888043.7581099999,12
85993,142102.75,4
85994,245021.8203125,12
85995,572927.3229166666,12
85996,45566.058840000005,12
85998,161526.290625,10
86001,440119.453125,8
86002,2640949.9910714286,7
86003,236448.8125,12
86004,65343.260416666664,12
86005,63707.9375,6
86008,75572.55208333333,12
86011,25406.95625,10
86013,113089.234375,12
86017,55754.795454545456,11
86018,1078168.484375,12
86021,1885188.78125,12
86023,146443.24479166666,12
86025,115467.1875,3
86026,125206.765625,12
86027,123570.56818181818,11
86028,114728.95833333333,9
86033,769966.3020833334,12
86034,345424.7916666667,12
86038,111611.22916666667,12
86039,,0
86041,3798290.7430555555,9
86043,114181.1875,3
86045,67270.15625,4
86046,101487.29166666667,12
86047,4922168.805188333,12
86048,768256.6079545454,11
86049,84540.0,1
86050,79158.75,1
86051,684248.2253258333,12
86053,15892.822916666666,6
86054,567547.6875,10
86055,300356.3203125,12
86056,111868.77604166667,12
86058,84262.734375,2
86060,574659.4375,11
86061,16188.645833333334,12
86062,106886.34375,8
86063,24475.0,1
86064,42584.614583333336,12
86066,18216.802083333332,12
86067,33114.479166666664,12
86068,12479.0625,3
86069,39631.295454545456,11
86070,899385.8875,10
86071,49628.080357142855,7
86072,136870.15625,12
86073,73032.734375,8
86074,1466023.7,5
86075,34042.236979166664,12
86076,89963.828125,12
86077,1391709.8693181819,11
86079,332487.8526785714,7
86080,,0
86082,168448.30208333334,12
86083,703131.1424841667,12
86088,89539.53571428571,7
86090,191121.85416666666,6
86091,62368.302083333336,12
86092,567979.390625,12
86093,,0
86094,87447.875,6
86096,4477647.10797,8
86097,470907.8541666667,12
86098,67987.5,1
86101,11736.6640625,8
86102,2696853.8697916665,12
86105,33323.760416666664,12
86106,958991.25,12
86109,648288.4635416666,12
86110,21078.286458333332,12
86111,6331283.723958333,12
86112,578133.75,1
86113,16323.125,1
86115,3332908.3802083335,12
86117,165099.73958333334,12
86118,985328.78125,2
86120,45323.666666666664,6
86121,370472.0625,12
86123,278495.0364583333,12
86124,89988.83333333333,12
86127,327852.0416666667,12
86128,122130.66666666667,12
86133,230967.5625,2
86135,21009.838541666668,12
86136,4061254.0833333335,12
86137,,0
86138,63187.041666666664,12
86142,107895.09895833333,12
86143,1500083.3333333333,12
86144,14187754.953125,12
86145,392260.5,6
86146,305962.1770833333,12
86147,306176.625,6
86148,171312.15625,2
86149,228875.25,2
86150,338138.84375,12
86151,7672.125,1
86152,31197.014204545456,11
86153,92351.4375,1
86155,399533.225,10
86156,47524.9765625,8
86157,97949.95852333335,12
86158,318379.875,12
86160,81374.58333333333,12
86161,13376.90625,12
86163,13796.34375,12
86164,123946.54166666667,12
86165,45411.09375,1
86166,140805.99375,10
86167,504254.0173611111,9
86168,207880.3306525,12
86170,10807.5,2
86171,160115.47265625,8
86173,11742373.380208334,12
86176,4431496.229166667,12
86179,,0
86180,553541.6927083334,12
86181,9593.0,3
86182,84584.45,10
86185,53241.40625,12
86187,95152.64583333333,6
86188,77991.76704545454,11
86189,312593.328125,12
86190,117872.96354166667,12
86191,,0
86192,520172.4583333333,12
86193,209532.51309999998,2
86194,1509291.9114583333,12
86195,53968.4375,2
86196,149326.08333333334,9
86197,286037.125,3
86198,141752.640625,10
86199,32857.380208333336,12
86200,156542.48958333334,12
86207,238618.02083333334,12
86208,39824.42857142857,7
86211,1036394.5104166666,12
86214,23427.5,5
86215,18266.2578125,12
86218,1365202.7708333333,12
86221,66374.54166666667,12
86222,310093.1875,12
86223,1086154.34375,12
86224,9513846.359375,12
86227,135288.328125,8
86228,2472678.265625,12
86230,260959.40625,8
86233,466586.125,2
86234,148798.375,9
86235,4400021.801875,12
86236,1327275.4173608334,12
86238,5706614.342970833,12
86240,39059.598958333336,12
86242,210248.28645833334,12
86243,,0
86244,704379.7682291666,12
86245,58003.526041666664,12
86246,900383.6793883335,12
86248,5903.375,3
86249,23081.5,3
86250,22088.4375,4
86251,36388.930555555555,9
86252,1015670.390625,12
86253,172813.23958333334,12
86254,359385.0577416667,12
86256,188873.21875,4
86257,80365.125,2
86259,386861.859375,12
86260,1482479.6197916667,12
86261,32444.005208333332,12
86262,71856.578125,10
86264,68931.22916666667,12
86265,74824.0572725,8
86266,15575.416666666666,3
86267,89649.22159090909,11
86268,181094.21875,12
86269,9044.6875,12
86270,,0
86272,137266.84114583334,12
86275,456096.06038,8
86276,43125.693585,2
86277,26746.799479166668,12
86278,,0
86279,319330.5989583333,12
86281,993651.0026041666,12
86283,831740.2760416666,12
86284,75798.70833333333,3
86285,217605.38861666666,12
86287,110047.50214416666,12
86288,440128.9439066667,12
86289,137633.828125,8
86290,,0
86291,64998.614583333336,12
86293,25727.278645833332,12
86294,,0
86295,53769.8203125,12
86296,118100.61875,10
86298,528605.6354166666,12
86299,237546.26822916666,12
86300,14378.786458333334,12
86301,35110.5,5
86302,81101.9375,12
86303,154903.98958333334,12
86304,9682.067708333334,12
86305,6416502.385416667,12
86306,91589.4375,10
86307,614825.3229166666,12
86308,677087.6354166666,12
86309,304616.375,3
86310,,0
86311,900960.1770833334,12
86312,26290.104166666668,12
86313,38963.588541666664,12
86314,7761025.651041667,12
86315,113323.02272727272,11
86316,136189.38020833334,12
86317,48715.1625,5
86318,809927.24375,10
86319,,0
86320,87561.109375,12
86322,307085.334375,10
86323,623168.4479166666,12
86324,2515271.80618,12
86325,177841.09831,9
86326,24893620.651041668,12
86329,34643.33928571428,7
86330,23972.5,1
86332,26051.005208333332,12
86333,150634.19270833334,12
86334,,0
86337,3282572.570854545,11
86338,648522.20625,10
86339,5447527.838541667,12
86341,536720.9791666666,12
86342,284627.5763888889,9
86345,232410.109375,12
86347,65749.5,2
86348,88148.4375,2
86349,86166.07291666667,12
86350,94376.74107142857,7
86351,139236.86979166666,12
86352,19759.505208333332,12
86353,8353.125,9
86355,,0
86356,15901678.927083334,12
86357,72437.04166666667,12
86359,32267.0,1
86360,1468627.15625,12
86361,22910.546875,2
86362,441220.2552083333,12
86363,909107.48125,10
86366,2110.7708333333335,12
86368,4565151.317708333,12
86369,288364.5833333333,12
86371,233388.6375,10
86372,2506998.91875,10
86374,58996.0625,2
86375,69922.5625,1
86376,294388.1145833333,12
86377,13015.109375,12
86379,33508.45138888889,9
86380,1144791.140625,12
86381,53436565.62083334,12
86382,257743.74479166666,12
86383,41174.1285,4
86384,67096.46875,12
86385,83848.43229166667,6
86388,340465.65625,4
86389,14800.607954545454,11
86390,,0
86391,6645.7875,10
86392,44120.880208333336,12
86393,41449.1171875,12
86395,39718.213541666664,12
86396,26223.700520833332,12
86397,16688.109375,12
86398,608017.9427083334,12
86401,4463657.5,12
86402,90381.8125,3
86403,593709.171875,12
86404,380558.484375,12
86405,133620.265625,12
86411,1690193.125,12
86412,80170.15625,2
86413,76100.875,12
86414,20400055.114583332,12
86416,137661.27083333334,12
86417,15744.136363636364,11
86418,2364526.538526667,12
86419,49585.059895833336,12
86420,648846.9488636364,11
86421,129627.08928571429,7
86422,116711.47321428571,7
86424,,0
86425,162166.19010416666,12
86426,191212.41666666666,12
86428,115914.66666666667,3
86429,59731.875,3
86430,60326.4375,2
86432,86409.44270833333,12
86433,251882.95833333334,12
86434,139225.243485,12
86435,21487.5625,5
86436,208900.0625,3
86437,273865.9375,12
86440,26311.171875,12
86442,77195.05208333333,12
86443,335061.2239583333,12
86444,150889.5,2
86445,12195176.197916666,12
86446,,0
86447,3813915.328125,12
86448,890475.75,12
86449,99517.27,12
86451,66841.019125,12
86452,167631.7215416667,12
86453,103847.7305,12
86454,182356.38575000002,12
86455,430586.28516666667,12
86456,75951.759125,12
86457,1108149.09925,12
86458,80887.18091666666,12
86459,18303.04375,10
86461,341138.1072916667,12
86465,186206.11458333334,12
86467,85748.53125,12
86468,146359.875,12
86469,171636.9375,12
86470,51865.8125,12
86471,220679.63541666666,12
86472,250795.72916666666,12
86473,164834.55729166666,12
86474,20802.34375,6
86475,61608.953125,12
86476,216399.53125,12
86477,138197.53125,12
86478,234796.80729166666,12
86479,455252.2916666667,12
86480,363826.8958333333,12
86481,66632.85416666667,12
86483,56620.890625,12
86484,116732.5,12
86485,306657.265625,12
86486,186932.38541666666,12
86489,97627.75,2
86496,10284994.765625,12
86497,24530.427083333332,12
86498,826872.9386325,8
86501,64296.9375,5
86512,89233.29545454546,11
86514,297437.4375,4
86515,30090.963541666668,12
86516,60241.208333333336,12
86520,181504.5,11
86521,219900.359375,4
86522,53931.640625,4
86523,35617.875,2
86525,343879.15,5
86526,19173.625,12
86527,465704.953125,12
86528,25752.4375,12
86529,66126.06770833333,12
86531,54386.736979166664,12
86533,36033.5,12
86534,337683.8697916667,12
86536,,0
86537,152509.58333333334,12
86538,111286.72727272728,11
86539,40746.166666666664,3
86540,15137604.6875,6
86541,35858.21794333333,12
86542,777959.129555,12
86543,51948.0390625,12
86544,10732951.138020834,12
86547,619811.2135416666,12
86548,419769.3854166667,12
86549,46331.052083333336,12
86550,22387.786458333332,12
86551,29413.994791666668,12
86552,81934.40625,12
86553,31781.75,12
86555,29257.84375,12
86556,182756.68229166666,12
86557,49455.364583333336,12
86558,58794.354166666664,12
86560,1382506.828125,12
86563,12754.21875,10
86565,962481.9735925001,12
86566,71599.4375,12
86567,48879.184895833336,12
86568,112941.83854166667,12
86569,3974993.428125,10
86570,19405.432291666668,12
86572,1552275.6041666667,12
86573,25376.041666666668,12
86574,91405.734375,12
86575,10709.380208333334,12
86576,44849.473958333336,12
86578,90047.96016166666,12
86579,343466.875,9
86580,3334934.6045299997,12
86581,952.0833333333334,12
86582,126392.34375,12
86583,82768.375,3
86584,32073.28125,12
86585,169657.8,5
86586,782840.390625,12
86587,42150.145833333336,12
86590,426340.4166666667,12
86591,8833660.8125,12
86592,33409.09375,8
86593,137023.58854166666,12
86594,1144543.6614583333,12
86595,127881.22395833333,12
86596,53558.3125,2
86598,100956.375,1
86599,47602.125,2
86600,58278.0,2
86601,116622.59375,2
86602,1324585.359375,12
86642,,0
86677,,0
86685,922197.4832266667,12
86709,1094146.2708333333,12
86711,1831672.3229166667,12
86712,70509.34375,4
86713,162941.875,12
86715,393939.8854166667,12
86716,115453.90885416667,12
86717,363378.8697916667,12
86718,78525.4875,10
86719,364629.296875,12
86720,1010415.7994349999,12
86721,3409486.375,12
86724,634797.7375,10
86725,1885224.6622058332,12
86727,336857.7013888889,9
86729,819655.1822916666,12
86730,76937.6875,12
86731,351345.15,10
86732,61532.196875,10
86733,801688.8784722222,9
86734,63375.25,7
86735,1334342.7469849999,12
86736,4773848.010416667,12
86738,3892639.8643083335,12
86739,8433254.24496,12
86740,73469.75,9
86741,956206.5687616667,12
86742,213539.27272727274,11
86743,467085.8385416667,12
86744,238148.3828125,12
86745,5198665.515625,12
86746,51251267.046875,12
86747,5297635.875,12
86748,468004.078125,12
86750,5554.760416666667,12
86751,11954.25,4
86753,23609.625,1
86754,169064.54958333334,12
86755,10968737.609458333,12
86756,4200315.697916667,12
86758,344936.35208333336,12
86759,138290.54375,10
86760,18955.930555555555,9
86761,59031.479166666664,12
86762,1294944.4444444445,9
86763,141022.22222222222,9
86764,150150.0,12
86766,196748.66666666666,3
86767,108000.72916666667,9
86768,3449938.234375,12
86769,268840.15625,12
86770,38838.6375,10
86771,15839.520833333334,12
86772,134599.765625,4
86775,97473.25,2
86776,601696.5744166666,12
86777,334725.473615,8
86778,817464.4635416666,12
86779,617323.8255208334,12
86780,169279.79166666666,12
86782,253642.0176775,8
86783,6802368.944212,10
86784,192241.1875,5
86785,39649.44375,10
86786,20552.875,1
86787,39212.9875,5
86788,120929.125,12
86789,1224022.15625,12
86790,54249.083333333336,3
86791,1465730.84375,12
86792,219650.0,1
86793,74141.19791666667,12
86794,41647.19375,10
86795,754642.6145833334,12
86797,117375.05113636363,11
86799,1250158.5833333333,12
86801,268190.6822916667,12
86802,471041.6666666667,12
86804,605933.2552083334,12
86806,5157527.697916667,12
86807,269576.2447916667,12
86808,6719.869791666667,12
86809,1122286.875,12
86810,499709.9010416667,12
86811,14804.166666666666,3
86812,38708.049107142855,7
86813,545766.7864583334,12
86814,87551.125,12
86815,512851.046875,12
86816,358824.4166666667,9
86817,297784.59375,2
86819,1456004.1119791667,12
86820,1040362.3958333334,12
86821,108714.35416666667,12
86822,6160794.440075833,12
86823,22609.296875,12
86824,53336.119791666664,12
86826,61368.927083333336,12
86827,958064.546875,12
86828,131809.50520833334,12
86829,85212.58333333333,12
86830,3191229.0989583335,12
86831,22005.090625,10
86832,152896.72222222222,9
86833,89188.046875,6
86834,308655.21875,2
86835,817028.7395833334,12
86836,531250.6875,11
86838,643847.5234375,8
86839,182116.234375,12
86840,608033.9818633334,12
86841,1836580.8352272727,11
86842,1654645.9246988888,9
86843,59380.010416666664,12
86844,374353.6041666667,9
86845,1494748.5104166667,12
86846,15637.5,5
86847,99605.08333333333,3
86848,2196887.7227244442,9
86849,228081.65625,1
86850,507629.82954545453,11
86858,180707.92708333334,12
86859,178273.33333333334,3
86860,403763.54323666665,6
86861,938187.2083333334,12
86862,1601478.8402777778,9
86863,44313.40625,12
86864,33364.9375,4
86865,41000.645833333336,12
86866,429547.909375,10
86867,162150.0,10
86868,43737879.260416664,12
86869,1397005.5208333333,12
86870,497111.875,12
86871,116003.015625,12
86872,305304.8958333333,12
86873,243651.66666666666,12
86876,351860.9895833333,12
86877,,0
86878,203731.73958333334,12
86879,86979.78977272728,11
86881,18744239.710866667,12
86882,445616.8249875,8
86883,154772.53125,3
86884,107955.5,1
86885,2823713.0811658334,12
86886,236656.875,7
86889,461135.6614583333,12
86890,114263.21875,4
86891,1160807.6458333333,6
86893,,0
86894,310574.09375,4
86895,70243.9375,1
86896,163232.86406249998,12
86897,1934260.0546875,12
86898,502726.140625,8
86899,875749.5989583334,12
86900,1098718.65625,2
86901,35747.75,10
86902,527258.7760416666,12
86903,662266.242264,5
86904,533506.0208333334,6
86905,2065738.2625,10
86906,145904.04545454544,11
86907,635549.2417008333,12
86908,109008.01041666667,12
86911,276509.125,4
86912,89754.984375,2
86913,7107246.46623,12
86914,14586318.53125,12
86915,146689.22916666666,12
86916,661577.3958333334,12
86917,543500.1396933333,12
86918,2600568.0,3
86919,293939.1927083333,12
86920,1333062.3125,10
86921,255409.15625,12
86922,1003177.578125,8
86923,819616.1458333334,12
86924,225198.32640249998,8
86925,540530.8210227273,11
86926,1832209.9375,12
86927,22543660.583885,12
86928,3260605.9318181816,11
86929,1518566.8802083333,12
86930,265953.16071428574,7
86931,57193.6875,4
86932,285175.2048611111,9
86934,265214.328125,4
86935,63848.336419090905,11
86936,154725.83333333334,6
86937,876038.8125,10
86938,1855924.0,12
86940,63842.34375,2
86942,83074.20833333333,12
86943,56295051.64285714,7
86944,77855.0625,7
86945,319403.3125,6
86946,3026734.703125,12
86947,892350.858766,5
86948,759837.09375,12
86949,114993.44886363637,11
86950,6608567.322916667,12
86952,11812.5,4
86953,1282761.53125,8
86954,732050.1224816666,12
86955,2368872.19921875,8
86956,41310.0,1
86957,135495.5,3
86958,473342.04375,10
86959,1576348.6979166667,12
86961,382906.921875,4
86962,258641.08333333334,3
86963,29815.611979166668,12
86964,1044473.2447916666,12
86965,144724.05729166666,12
86967,94808.41627500001,12
86968,1364408.3541666667,12
86969,5643233.850425833,12
86970,139537.24147727274,11
86971,82063.453125,8
86972,588344.1517857143,7
86974,1721352.0078125,8
86975,47641.65625,12
86976,3111463.3541666665,12
86977,625335.4557291666,12
86978,2479609.634375,10
86979,44609026.567708336,12
86980,332178.53125,2
86981,80188.55,5
86982,107661.32291666667,9
86983,433009.8611111111,9
86985,344253.0,1
86986,79508.33333333333,3
86988,116863.0546875,8
86989,122595.25,3
86990,7448996.541666667,12
86991,298561.01420454547,11
86993,202852.6328125,12
86994,265564.1875,9
86995,222056.28125,2
86996,1457340.34375,12
86997,138983.77083333334,3
86998,169864.5,1
86999,365540.78125,8
87000,721244.0357142857,7
87001,5589273.86875,10
87002,30334.697916666668,12
87003,,0
87005,100715.3125,1
87006,1331260.5240316668,12
87007,1179029.75625,10
87008,96069.9375,2
87009,808617.8781463635,11
87010,188735.78125,12
87011,140261.90625,2
87013,26234042.763409168,12
87014,67854.54029666666,12
87015,98710.9375,2
87016,41038.28125,6
87018,764478.328125,8
87019,1088334.25,10
87020,57611.041666666664,12
87021,89243.0625,2
87022,73458.534375,10
87023,273740.40625,12
87024,225641.63541666666,12
87026,33363.854166666664,12
87027,784895.8333333334,6
87028,63793.58928571428,7
87029,11068406.208333334,12
87030,373656.5020833334,12
87031,40703518.484375,12
87033,1638868.4114583333,12
87034,570804.6145833334,12
87035,46993.60227272727,11
87036,152113.328125,12
87037,295014.6590909091,11
87038,14606.8125,1
87039,67162.421875,12
87040,73946.3375,10
87041,154955.625,5
87043,1863240.9947916667,12
87044,781117.4166666666,12
87046,36081.604166666664,12
87048,48261.1125,10
87049,933495.375,12
87050,772560.9925844445,9
87051,260625.1,5
87052,1026852.3125,2
87053,93243.38541666667,6
87054,90929.50904833333,12
87055,17905699.03125,12
87056,648006.125,12
87057,553891.0416666666,12
87058,1941629.0833333333,9
87059,100803.625,3
87060,1238408.1927083333,12
87061,420097.8693181818,11
87062,1561704.5989583333,12
87064,84225.68055555556,9
87065,3431095.517655833,12
87066,1251893.75,8
87067,36326.109375,12
87068,91994.79166666667,12
87069,17662.1875,12
87070,1922686.1145833333,12
87072,213287.25,1
87073,914928.7642045454,11
87074,453595.5625,3
87075,172758.84375,2
87076,319177.8671875,8
87077,,0
87078,782875.015625,12
87079,30422.1953125,12
87080,157312.77083333334,12
87081,1562171.1875,12
87082,590969.8125,12
87083,296014.28125,4
87084,39884.25,3
87085,856796.7604166666,9
87086,70759.70833333333,12
87087,212199.64583333334,6
87088,47230.1015625,12
87089,170936.27907400002,10
87091,453245.06076909095,11
87092,15107197.739253333,12
87093,35205.145833333336,3
87094,1882617.1875,12
87095,156365.4625,10
87096,286970.9270833333,12
87097,1096137.9322916667,12
87098,30668.526041666668,12
87099,4526010.557291667,12
87100,1135515.7159090908,11
87101,438532.78125,4
87102,1806342.546875,12
87103,9760964.588541666,12
87104,235804.13392857142,7
87105,626642.9598214285,7
87106,3578758.6666666665,9
87107,1654523.1041666667,12
87108,761522.0138888889,9
87109,106670.06944444444,9
87110,879526.1770833334,12
87111,3559764.546875,12
87113,125171.16666666667,12
87114,27872.770833333332,12
87115,928124.875,9
87118,842159.4427083334,12
87119,12730.475,5
87121,216548.93229166666,12
87122,268080.5833333333,3
87123,302423.71180555556,9
87124,405969.66964285716,7
87126,633794.984375,12
87128,63567118.8125,12
87129,2126642.903409091,11
87131,3816078.765625,12
87132,25138.072916666668,12
87133,92250.99479166667,12
87134,315557.6145833333,12
87137,5301783.202083333,12
87138,67742.35416666667,12
87139,2558197.0729166665,12
87140,1023828.2552083334,12
87141,51957.604166666664,12
87142,46456.125,12
87144,68153.53125,12
87145,36772.34375,12
87146,2401320.609375,12
87147,442069.9427083333,12
87149,706407.2395833334,12
87150,222583.6875,12
87151,25725.0,2
87152,19241.479166666668,12
87153,2767337.024795,12
87155,1640682.1069771429,7
87156,705520.3194444445,9
87157,48849.5625,2
87158,464955.41761363635,11
87159,160255.6953125,8
87160,134965.72916666666,12
87161,2075184.3375,5
87162,169252.66796875,8
87163,165651.2232142857,7
87164,139407.55113636365,11
87165,3322253.1197916665,12
87166,571912.4114583334,12
87167,12645890.760496365,11
87168,235648.0,9
87169,969685.4140625,8
87171,,0
87172,219381.36931818182,11
87173,2038913.04375,10
87174,710714.46875,4
87175,225672.5625,1
87176,610818.9729255555,9
87177,236928.51041666666,12
87178,241353.08035714287,7
87179,462933.6458333333,12
87180,2132290.9947766666,12
87181,736010.0520833334,12
87182,3924066.1434516665,12
87183,166433.71875,2
87184,4406503.901041667,12
87185,784716.9189066667,12
87187,2284661.03125,2
87188,24278.484375,12
87189,1240281.0422625,12
87191,531600.5390625,8
87192,24067.645833333332,3
87193,769401.0104166666,12
87195,309878.27678571426,7
87197,907894.2447916666,12
87198,134339.86458333334,12
87199,530220.140625,12
87200,152881.53125,12
87202,,0
87203,,0
87204,2601865.890625,12
87205,1378550.1614583333,12
87206,1309076.078125,12
87207,223077.83125,10
87208,71555.26041666667,12
87210,773440.9375,5
87211,146494.70833333334,12
87212,9427033.723958334,12
87213,44291.0,12
87214,250762.60227272726,11
87216,283578.4236111111,9
87218,136721.97916666666,12
87219,256484.375,12
87220,312192.0,2
87221,4051177.414663333,9
87222,1179423.1510416667,12
87224,622266.90625,12
87225,241164.72916666666,6
87227,629151.121875,10
87228,4002813.1901041665,12
87229,9984991.895833334,12
87230,268855.9166666667,6
87232,129401.625,4
87233,597329.8958333334,12
87234,,0
87235,247103.4375,4
87236,5112682.971243333,12
87237,181977.52083333334,9
87238,1272020.6641366666,12
87239,149728.0625,6
87240,85460.99431818182,11
87241,3911794.53125,12
87242,1400068.2604166667,12
87243,261379.3671875,8
87244,34865.0,2
87246,408997.7604166667,3
87247,293973.7604166667,12
87248,718363.9114583334,12
87249,1783850.4454908334,12
87251,482124.0833333333,12
87252,2290908.3489583335,12
87253,457381.25390625,8
87254,627024.5729166666,12
87255,847022.0885416666,12
87256,90688.0,3
87257,253396.53645833334,12
87258,610355.125,2
87259,357592.9609375,8
87260,141495.19375,10
87261,1553247.017857143,7
87263,398657.4932833333,12
87264,470324.3802083333,12
87265,5413101.411458333,12
87267,280323.171875,12
87268,139337.38020833334,12
87269,56080.65625,12
87270,33891.109375,12
87271,50415.010416666664,12
87272,580445.5364583334,12
87275,706598.0885416666,12
87276,23111.979166666668,12
87277,339932.5260416667,12
87278,40946.517857142855,7
87279,55109.697916666664,12
87280,23044.979166666668,12
87281,823255.9427083334,12
87283,571339.3697916666,12
87284,2362120.8489583335,12
87285,276427.5729166667,12
87288,110832.04861111111,9
87289,235916.82291666666,12
87292,1640955.890625,12
87294,97456.5,4
87295,2036312.7552083333,12
87296,1042017.9583333334,12
87297,133821.44444444444,9
87298,4905034.104333333,12
87299,10290985.410495,12
87300,998034.4166666666,9
87301,127796.30078125,8
87302,645836.0520833334,12
87304,1079254.240625,10
87305,56494.857142857145,7
87306,261416.41666666666,12
87307,1478382.3229166667,12
87308,219385.4375,3
87309,689351.0714955556,9
87310,1400274.826388889,9
87312,596229.5056818182,11
87313,363190.140625,10
87314,719201.515625,12
87315,990234.0800818182,11
87316,909933.4732142857,7
87317,310192.1510416667,12
87318,16689.33158833333,12
87319,404643.2291666667,3
87320,87783.8515625,12
87321,94124.94270833333,12
87322,306955.80555555556,9
87323,108580.828125,12
87324,22483.380208333332,12
87325,162771.14583333334,3
87326,792911.1375741666,12
87327,3265878.881145,12
87328,309777.5,3
87329,1248970.9895833333,12
87331,377440.1796875,8
87332,508790.6354166667,12
87333,2598863.4875,10
87334,786303.559375,10
87335,71867.25,1
87336,589960.6666666666,3
87337,2405271.59375,12
87338,107606.984375,12
87339,463873.8522727273,11
87340,26344.794270833332,12
87341,68607.58333333333,3
87342,531412.1537,10
87343,24195369.614583332,12
87344,605505.4431818182,11
87345,1295589.7447916667,12
87347,433866.25625,10
87348,188169.609375,8
87349,2447464.5104166665,12
87350,588926.3958333334,12
87351,230725.37109375,8
87352,360521.61805555556,9
87353,272923.84375,9
87355,48671.625,2
87356,224370.2333333333,12
87357,986019.90625,12
87358,51499.625,5
87359,2528633.7,10
87360,232905.475,10
87361,605693.3541666666,12
87363,744445.4791666666,12
87364,408061.9947916667,12
87365,479013.6666666667,3
87366,163695.23958333334,12
87367,193932.5,7
87368,1841947.3958333333,12
87373,326312.8203125,12
87374,438241.6145833333,12
87375,139781.25,2
87376,1142494.0859375,8
87377,3096629.9947916665,12
87378,3770262.968531667,12
87379,186887.22916666666,3
87380,1550182.9772727273,11
87381,43540.609375,4
87382,308694.796875,4
87383,144185.73125,10
87384,164557.7265625,8
87385,459086.7,10
87386,43997.0875,10
87387,56016.944444444445,9
87388,733445.890625,12
87390,5432152.261784167,12
87391,551695.6944444445,9
87392,1092902.2,10
87393,290075.7013888889,9
87394,403449.47124000004,12
87395,1709025.3333333333,12
87396,761019.3409090909,11
87399,1392782.7109375,8
87400,1529972.6666666667,12
87401,186732.31707454546,11
87402,790327.175,10
87403,235363.05078125,8
87404,154929.375,3
87405,687135.8125,12
87406,1194313.7760416667,12
87407,709316.04375,10
87408,466264.96875,8
87409,112019.25,1
87411,638944.7511509999,10
87412,1696156.328125,12
87413,24407.723958333332,12
87414,439017.6458333333,3
87415,524651.78125,12
87416,641991.875,12
87417,109123.25,2
87418,1214849.3353683334,12
87419,1585628.5885416667,12
87420,652487.0972222222,9
87421,99756.71875,12
87422,736118.3333333334,3
87423,3190291.9375,12
87424,569969.6145833334,12
87425,202688.671875,12
87426,78572.26041666667,12
87427,2376892.9583333335,12
87428,2907180.1197916665,6
87429,185619.5625,3
87430,2579508.0,12
87431,218927.1125,5
87432,30220267.442708332,12
87433,773460.9375,12
87435,23619.463541666668,12
87436,682534.3625,10
87438,80692.89166666666,12
87439,64068.692708333336,12
87441,20963.25,1
87443,292031.25,12
87444,4366.71875,12
87445,536735.6979166666,12
87446,177771.45833333334,12
87447,7402677.154958334,12
87448,252390.76704545456,11
87449,75262.05208333333,12
87450,962527.796875,12
87451,144477.3125,12
87452,1658182.1625,10
87454,402485.921875,12
87455,5460150.345613333,12
87456,343771.167006,10
87457,544933.9322916666,12
87458,88178.55208333333,12
87459,393886.781085,8
87460,468054.4375,12
87462,164660.075,10
87463,479833.7421875,8
87465,4652482.738636363,11
87466,18074.505208333332,12
87467,110326.9,5
87468,30593.75,1
87470,26621.802083333332,12
87471,76648.96354166667,12
87473,722030.2045454546,11
87474,582083.7994791666,12
87475,380879.9,5
87476,51527.708333333336,12
87478,1507958.1458333333,12
87479,574321.8875,10
